,country,year,sex,age,suicides_no,population
7258,Czech Republic,2003,female,35-54 years,127,1431458
7259,Czech Republic,2003,female,55-74 years,99,1129314
7260,Czech Republic,2003,female,25-34 years,29,810207
7261,Czech Republic,2003,female,15-24 years,22,694102
7262,Czech Republic,2003,male,5-14 years,6,573339
7263,Czech Republic,2003,female,5-14 years,3,544809
7264,Czech Republic,2004,male,75+ years,121,208455
7265,Czech Republic,2004,male,35-54 years,540,1429901
7266,Czech Republic,2004,male,55-74 years,317,973192
7267,Czech Republic,2004,male,25-34 years,193,862649
7268,Czech Republic,2004,male,15-24 years,110,707587
7269,Czech Republic,2004,female,75+ years,62,411827
7270,Czech Republic,2004,female,55-74 years,95,1150600
7271,Czech Republic,2004,female,35-54 years,99,1417483
7272,Czech Republic,2004,female,25-34 years,24,829828
7273,Czech Republic,2004,female,15-24 years,14,676084
7274,Czech Republic,2004,male,5-14 years,5,553266
7275,Czech Republic,2004,female,5-14 years,3,525775
7276,Czech Republic,2005,male,75+ years,113,215366
7277,Czech Republic,2005,male,35-54 years,516,1427262
7278,Czech Republic,2005,male,55-74 years,347,998004
7279,Czech Republic,2005,male,25-34 years,208,877897
7280,Czech Republic,2005,male,15-24 years,85,695191
7281,Czech Republic,2005,female,75+ years,50,420901
7282,Czech Republic,2005,female,35-54 years,109,1408555
7283,Czech Republic,2005,female,55-74 years,82,1171511
7284,Czech Republic,2005,female,25-34 years,33,841934
7285,Czech Republic,2005,female,15-24 years,16,663458
7286,Czech Republic,2005,male,5-14 years,4,534812
7287,Czech Republic,2005,female,5-14 years,2,506842
7288,Czech Republic,2006,male,75+ years,125,222276
7289,Czech Republic,2006,male,35-54 years,459,1426930
7290,Czech Republic,2006,male,55-74 years,299,1022887
7291,Czech Republic,2006,male,25-34 years,155,884745
7292,Czech Republic,2006,male,15-24 years,101,690682
7293,Czech Republic,2006,female,75+ years,41,430258
7294,Czech Republic,2006,female,55-74 years,90,1193318
7295,Czech Republic,2006,female,35-54 years,95,1401646
7296,Czech Republic,2006,female,25-34 years,20,845584
7297,Czech Republic,2006,female,15-24 years,12,658122
7298,Czech Republic,2006,male,5-14 years,3,515573
7299,Czech Republic,2006,female,5-14 years,0,488298
7300,Czech Republic,2007,male,75+ years,109,229015
7301,Czech Republic,2007,male,55-74 years,322,1047512
7302,Czech Republic,2007,male,35-54 years,440,1434256
7303,Czech Republic,2007,male,25-34 years,176,888983
7304,Czech Republic,2007,male,15-24 years,100,690165
7305,Czech Republic,2007,female,75+ years,49,438726
7306,Czech Republic,2007,female,55-74 years,72,1216178
7307,Czech Republic,2007,female,35-54 years,73,1400706
7308,Czech Republic,2007,female,25-34 years,21,846092
7309,Czech Republic,2007,female,15-24 years,15,654550
7310,Czech Republic,2007,male,5-14 years,2,499126
7311,Czech Republic,2007,female,5-14 years,0,472986
7312,Czech Republic,2008,male,75+ years,137,235750
7313,Czech Republic,2008,male,35-54 years,434,1457201
7314,Czech Republic,2008,male,55-74 years,291,1075692
7315,Czech Republic,2008,male,25-34 years,162,892070
7316,Czech Republic,2008,male,15-24 years,96,692756
7317,Czech Republic,2008,female,75+ years,37,446156
7318,Czech Republic,2008,female,55-74 years,84,1241767
7319,Czech Republic,2008,female,35-54 years,88,1412333
7320,Czech Republic,2008,female,25-34 years,32,842858
7321,Czech Republic,2008,female,15-24 years,14,653487
7322,Czech Republic,2008,male,5-14 years,3,487813
7323,Czech Republic,2008,female,5-14 years,1,461711
7324,Czech Republic,2009,male,75+ years,135,240265
7325,Czech Republic,2009,male,35-54 years,476,1480738
7326,Czech Republic,2009,male,55-74 years,337,1100133
7327,Czech Republic,2009,male,25-34 years,199,880108
7328,Czech Republic,2009,male,15-24 years,81,685218
7329,Czech Republic,2009,female,75+ years,42,450517
7330,Czech Republic,2009,female,55-74 years,78,1265312
7331,Czech Republic,2009,female,35-54 years,79,1428022
7332,Czech Republic,2009,female,15-24 years,16,646079
7333,Czech Republic,2009,female,25-34 years,18,827079
7334,Czech Republic,2009,male,5-14 years,2,479988
7335,Czech Republic,2009,female,5-14 years,1,453948
7336,Czech Republic,2010,male,75+ years,115,243211
7337,Czech Republic,2010,male,55-74 years,394,1121705
7338,Czech Republic,2010,male,35-54 years,473,1499075
7339,Czech Republic,2010,male,25-34 years,168,858416
7340,Czech Republic,2010,male,15-24 years,94,665538
7341,Czech Republic,2010,female,75+ years,40,453417
7342,Czech Republic,2010,female,55-74 years,84,1288749
7343,Czech Republic,2010,female,35-54 years,87,1445352
7344,Czech Republic,2010,female,25-34 years,26,805752
7345,Czech Republic,2010,female,15-24 years,20,629937
7346,Czech Republic,2010,male,5-14 years,1,479853
7347,Czech Republic,2010,female,5-14 years,0,454268
7348,Czech Republic,2011,male,75+ years,118,246004
7349,Czech Republic,2011,male,55-74 years,424,1152114
7350,Czech Republic,2011,male,35-54 years,500,1517715
7351,Czech Republic,2011,male,25-34 years,173,818695
7352,Czech Republic,2011,male,15-24 years,120,632356
7353,Czech Republic,2011,female,75+ years,43,454906
7354,Czech Republic,2011,female,35-54 years,86,1456523
7355,Czech Republic,2011,female,55-74 years,77,1312571
7356,Czech Republic,2011,female,25-34 years,28,771896
7357,Czech Republic,2011,female,15-24 years,19,602033
7358,Czech Republic,2011,male,5-14 years,2,483911
7359,Czech Republic,2011,female,5-14 years,0,457594
7360,Czech Republic,2012,male,75+ years,146,248952
7361,Czech Republic,2012,male,55-74 years,430,1173069
7362,Czech Republic,2012,male,35-54 years,538,1537251
7363,Czech Republic,2012,male,25-34 years,179,796162
7364,Czech Republic,2012,male,15-24 years,84,609704
7365,Czech Republic,2012,female,75+ years,45,456859
7366,Czech Republic,2012,female,55-74 years,106,1333013
7367,Czech Republic,2012,female,35-54 years,94,1471892
7368,Czech Republic,2012,female,25-34 years,22,750032
7369,Czech Republic,2012,female,15-24 years,10,581629
7370,Czech Republic,2012,male,5-14 years,3,495721
7371,Czech Republic,2012,female,5-14 years,1,468843
7372,Czech Republic,2013,male,75+ years,129,252532
7373,Czech Republic,2013,male,55-74 years,399,1188011
7374,Czech Republic,2013,male,35-54 years,485,1556338
7375,Czech Republic,2013,male,25-34 years,168,773130
7376,Czech Republic,2013,male,15-24 years,108,586871
7377,Czech Republic,2013,female,75+ years,36,459282
7378,Czech Republic,2013,female,35-54 years,108,1488299
7379,Czech Republic,2013,female,55-74 years,92,1347862
7380,Czech Republic,2013,female,25-34 years,30,729365
7381,Czech Republic,2013,female,15-24 years,15,560391
7382,Czech Republic,2013,male,5-14 years,5,510895
7383,Czech Republic,2013,female,5-14 years,2,483804
7384,Czech Republic,2014,male,75+ years,123,257383
7385,Czech Republic,2014,male,55-74 years,364,1197687
7386,Czech Republic,2014,male,35-54 years,467,1580637
7387,Czech Republic,2014,male,25-34 years,157,752372
7388,Czech Republic,2014,male,15-24 years,84,565782
7389,Czech Republic,2014,female,75+ years,54,464061
7390,Czech Republic,2014,female,55-74 years,107,1356408
7391,Czech Republic,2014,female,35-54 years,94,1509758
7392,Czech Republic,2014,female,25-34 years,26,711374
7393,Czech Republic,2014,female,15-24 years,11,540106
7394,Czech Republic,2014,female,5-14 years,1,500027
7395,Czech Republic,2014,male,5-14 years,1,527532
7396,Czech Republic,2015,male,75+ years,145,264401
7397,Czech Republic,2015,male,55-74 years,373,1202553
7398,Czech Republic,2015,male,35-54 years,404,1602521
7399,Czech Republic,2015,male,25-34 years,151,737221
7400,Czech Republic,2015,male,15-24 years,58,546597
7401,Czech Republic,2015,female,75+ years,44,471092
7402,Czech Republic,2015,female,55-74 years,80,1358421
7403,Czech Republic,2015,female,35-54 years,86,1528289
7404,Czech Republic,2015,female,15-24 years,19,521060
7405,Czech Republic,2015,female,25-34 years,20,698584
7406,Czech Republic,2015,female,5-14 years,5,515457
7407,Czech Republic,2015,male,5-14 years,2,543129
7408,Czech Republic,2016,male,75+ years,140,273637
7409,Czech Republic,2016,male,55-74 years,319,1205832
7410,Czech Republic,2016,male,35-54 years,386,1617906
7411,Czech Republic,2016,male,25-34 years,137,729199
7412,Czech Republic,2016,male,15-24 years,78,527890
7413,Czech Republic,2016,female,55-74 years,86,1358948
7414,Czech Republic,2016,female,35-54 years,91,1541109
7415,Czech Republic,2016,female,75+ years,25,480884
7416,Czech Republic,2016,female,25-34 years,34,691963
7417,Czech Republic,2016,female,15-24 years,22,502574
7418,Denmark,1994,male,75+ years,89,131700
7419,Denmark,1994,male,55-74 years,189,448200
7420,Denmark,1994,male,35-54 years,279,755600
7421,Denmark,1994,female,75+ years,70,230600
7422,Denmark,1994,male,25-34 years,85,414100
7423,Denmark,1994,female,55-74 years,100,500000
7424,Denmark,1994,female,35-54 years,113,732100
7425,Denmark,1994,male,15-24 years,37,360900
7426,Denmark,1994,female,25-34 years,23,392600
7427,Denmark,1994,female,15-24 years,13,346100
7428,Denmark,1994,male,5-14 years,1,288100
7429,Denmark,1994,female,5-14 years,0,274900
7430,Denmark,1995,male,75+ years,85,133500
7431,Denmark,1995,male,55-74 years,180,449600
7432,Denmark,1995,female,75+ years,63,233200
7433,Denmark,1995,male,35-54 years,204,762400
7434,Denmark,1995,male,25-34 years,108,413900
7435,Denmark,1995,female,55-74 years,102,498300
7436,Denmark,1995,female,35-54 years,108,739000
7437,Denmark,1995,male,15-24 years,47,355700
7438,Denmark,1995,female,25-34 years,18,393200
7439,Denmark,1995,female,15-24 years,8,341800
7440,Denmark,1995,male,5-14 years,1,291000
7441,Denmark,1995,female,5-14 years,0,277500
7442,Denmark,1996,male,75+ years,95,134200
7443,Denmark,1996,male,55-74 years,170,452400
7444,Denmark,1996,male,35-54 years,236,771800
7445,Denmark,1996,female,75+ years,47,234200
7446,Denmark,1996,male,25-34 years,83,416000
7447,Denmark,1996,female,35-54 years,115,747600
7448,Denmark,1996,female,55-74 years,71,498500
7449,Denmark,1996,male,15-24 years,46,348400
7450,Denmark,1996,female,25-34 years,20,395400
7451,Denmark,1996,female,15-24 years,8,335700
7452,Denmark,1996,male,5-14 years,1,298600
7453,Denmark,1996,female,5-14 years,0,284500
7454,Denmark,1997,male,75+ years,94,135400
7455,Denmark,1997,male,55-74 years,148,458400
7456,Denmark,1997,male,35-54 years,191,777200
7457,Denmark,1997,female,75+ years,46,236400
7458,Denmark,1997,male,25-34 years,79,417200
7459,Denmark,1997,female,55-74 years,88,501000
7460,Denmark,1997,male,15-24 years,45,337600
7461,Denmark,1997,female,35-54 years,84,753500
7462,Denmark,1997,female,25-34 years,22,397100
7463,Denmark,1997,female,15-24 years,17,326300
7464,Denmark,1997,male,5-14 years,3,306200
7465,Denmark,1997,female,5-14 years,0,291000
7466,Denmark,1998,male,75+ years,74,136600
7467,Denmark,1998,male,35-54 years,235,780300
7468,Denmark,1998,male,55-74 years,118,467900
7469,Denmark,1998,male,25-34 years,84,414200
7470,Denmark,1998,female,75+ years,38,237600
7471,Denmark,1998,female,55-74 years,74,507800
7472,Denmark,1998,female,35-54 years,79,756900
7473,Denmark,1998,male,15-24 years,34,327800
7474,Denmark,1998,female,25-34 years,16,396400
7475,Denmark,1998,female,15-24 years,9,316600
7476,Denmark,1998,male,5-14 years,2,314900
7477,Denmark,1998,female,5-14 years,0,299400
7478,Denmark,1999,male,75+ years,64,137353
7479,Denmark,1999,male,55-74 years,151,480316
7480,Denmark,1999,male,35-54 years,214,783204
7481,Denmark,1999,male,25-34 years,91,408827
7482,Denmark,1999,female,55-74 years,71,516749
7483,Denmark,1999,male,15-24 years,40,319101
7484,Denmark,1999,female,75+ years,26,238400
7485,Denmark,1999,female,35-54 years,74,759458
7486,Denmark,1999,female,25-34 years,21,392951
7487,Denmark,1999,female,15-24 years,7,308800
7488,Denmark,1999,male,5-14 years,3,323638
7489,Denmark,1999,female,5-14 years,0,307403
7490,Denmark,2000,male,75+ years,72,138454
7491,Denmark,2000,male,55-74 years,142,495321
7492,Denmark,2000,male,35-54 years,218,783883
7493,Denmark,2000,female,75+ years,42,239483
7494,Denmark,2000,male,25-34 years,61,403105
7495,Denmark,2000,male,15-24 years,39,310470
7496,Denmark,2000,female,55-74 years,54,528095
7497,Denmark,2000,female,35-54 years,74,760859
7498,Denmark,2000,female,25-34 years,16,389550
7499,Denmark,2000,female,15-24 years,9,300690
7500,Denmark,2000,male,5-14 years,1,332762
7501,Denmark,2000,female,5-14 years,0,315938
7502,Denmark,2001,male,75+ years,82,139637
7503,Denmark,2001,male,35-54 years,204,783604
7504,Denmark,2001,male,55-74 years,123,512361
7505,Denmark,2001,female,75+ years,48,239716
7506,Denmark,2001,female,55-74 years,83,541963
7507,Denmark,2001,male,25-34 years,58,394591
7508,Denmark,2001,male,15-24 years,38,304335
7509,Denmark,2001,female,35-54 years,73,761705
7510,Denmark,2001,female,15-24 years,7,294773
7511,Denmark,2001,female,25-34 years,9,383262
7512,Denmark,2001,male,5-14 years,2,340220
7513,Denmark,2001,female,5-14 years,0,322284
7514,Denmark,2002,male,75+ years,77,140549
7515,Denmark,2002,male,55-74 years,140,528640
7516,Denmark,2002,male,35-54 years,182,784825
7517,Denmark,2002,female,75+ years,42,239014
7518,Denmark,2002,male,25-34 years,64,383869
7519,Denmark,2002,male,15-24 years,40,302190
7520,Denmark,2002,female,55-74 years,63,556057
7521,Denmark,2002,female,35-54 years,63,762841
7522,Denmark,2002,female,25-34 years,11,374887
7523,Denmark,2002,female,15-24 years,6,292727
7524,Denmark,2002,female,5-14 years,0,328734
7525,Denmark,2002,male,5-14 years,0,346889
7526,Denmark,2003,male,75+ years,73,141062
7527,Denmark,2003,male,35-54 years,206,784047
7528,Denmark,2003,male,55-74 years,129,542296
7529,Denmark,2003,male,25-34 years,48,376343
7530,Denmark,2003,female,75+ years,26,237848
7531,Denmark,2003,female,55-74 years,59,567852
7532,Denmark,2003,male,15-24 years,24,300836
7533,Denmark,2003,female,35-54 years,43,763110
7534,Denmark,2003,female,25-34 years,19,369080
7535,Denmark,2003,female,15-24 years,6,290582
7536,Denmark,2003,female,5-14 years,0,332848
7537,Denmark,2003,male,5-14 years,0,350879
7538,Denmark,2004,male,75+ years,69,142305
7539,Denmark,2004,male,35-54 years,180,782832
7540,Denmark,2004,male,55-74 years,125,553556
7541,Denmark,2004,male,25-34 years,60,369973
7542,Denmark,2004,female,55-74 years,66,578536
7543,Denmark,2004,male,15-24 years,33,301933
7544,Denmark,2004,female,75+ years,23,237260
7545,Denmark,2004,female,35-54 years,71,762293
7546,Denmark,2004,female,25-34 years,19,364710
7547,Denmark,2004,female,15-24 years,11,290626
7548,Denmark,2004,female,5-14 years,2,335587
7549,Denmark,2004,male,5-14 years,2,353316
7550,Denmark,2005,male,75+ years,83,143327
7551,Denmark,2005,male,55-74 years,139,564794
7552,Denmark,2005,male,35-54 years,158,781448
7553,Denmark,2005,female,75+ years,38,236734
7554,Denmark,2005,male,25-34 years,53,364110
7555,Denmark,2005,female,55-74 years,61,588430
7556,Denmark,2005,female,35-54 years,58,762175
7557,Denmark,2005,male,15-24 years,21,305232
7558,Denmark,2005,female,25-34 years,10,360100
7559,Denmark,2005,female,15-24 years,7,292929
7560,Denmark,2005,male,5-14 years,3,354025
7561,Denmark,2005,female,5-14 years,0,336548
7562,Denmark,2006,male,75+ years,79,144928
7563,Denmark,2006,male,55-74 years,155,575056
7564,Denmark,2006,male,35-54 years,161,782816
7565,Denmark,2006,male,25-34 years,52,355908
7566,Denmark,2006,female,55-74 years,71,597984
7567,Denmark,2006,female,75+ years,25,236472
7568,Denmark,2006,male,15-24 years,24,312053
7569,Denmark,2006,female,35-54 years,57,763418
7570,Denmark,2006,female,25-34 years,15,353444
7571,Denmark,2006,female,15-24 years,9,298500
7572,Denmark,2006,female,5-14 years,1,336170
7573,Denmark,2006,male,5-14 years,1,353711
7574,Denmark,2007,male,75+ years,59,146309
7575,Denmark,2007,male,55-74 years,124,584457
7576,Denmark,2007,male,35-54 years,145,786990
7577,Denmark,2007,male,25-34 years,56,347246
7578,Denmark,2007,female,75+ years,33,235854
7579,Denmark,2007,female,35-54 years,71,768072
7580,Denmark,2007,female,55-74 years,55,606387
7581,Denmark,2007,male,15-24 years,15,320054
7582,Denmark,2007,female,25-34 years,15,345418
7583,Denmark,2007,female,15-24 years,6,305722
7584,Denmark,2007,male,5-14 years,2,351664
7585,Denmark,2007,female,5-14 years,0,334828
7586,Denmark,2008,male,75+ years,62,147834
7587,Denmark,2008,male,55-74 years,127,595286
7588,Denmark,2008,male,35-54 years,150,788890
7589,Denmark,2008,male,25-34 years,48,341329
7590,Denmark,2008,female,75+ years,27,235396
7591,Denmark,2008,female,55-74 years,63,616691
7592,Denmark,2008,female,35-54 years,76,770688
7593,Denmark,2008,male,15-24 years,30,330409
7594,Denmark,2008,female,25-34 years,9,338992
7595,Denmark,2008,female,15-24 years,8,315514
7596,Denmark,2008,female,5-14 years,2,332388
7597,Denmark,2008,male,5-14 years,1,349108
7598,Denmark,2009,male,75+ years,64,150153
7599,Denmark,2009,male,55-74 years,165,604423
7600,Denmark,2009,male,35-54 years,186,790578
7601,Denmark,2009,female,75+ years,32,235213
7602,Denmark,2009,male,25-34 years,36,335963
7603,Denmark,2009,female,55-74 years,52,625986
7604,Denmark,2009,male,15-24 years,24,340143
7605,Denmark,2009,female,35-54 years,43,773415
7606,Denmark,2009,female,25-34 years,13,334052
7607,Denmark,2009,female,15-24 years,4,324876
7608,Denmark,2009,male,5-14 years,2,347259
7609,Denmark,2009,female,5-14 years,1,330729
7610,Denmark,2010,male,75+ years,61,153231
7611,Denmark,2010,male,55-74 years,142,613233
7612,Denmark,2010,male,35-54 years,142,791338
7613,Denmark,2010,male,25-34 years,43,329780
7614,Denmark,2010,female,75+ years,22,236409
7615,Denmark,2010,female,55-74 years,56,634607
7616,Denmark,2010,female,35-54 years,64,776699
7617,Denmark,2010,male,15-24 years,17,349175
7618,Denmark,2010,female,15-24 years,10,333696
7619,Denmark,2010,female,25-34 years,6,327722
7620,Denmark,2010,female,5-14 years,0,327790
7621,Denmark,2010,male,5-14 years,0,344105
7622,Denmark,2011,male,75+ years,48,156856
7623,Denmark,2011,male,35-54 years,189,791137
7624,Denmark,2011,male,55-74 years,139,621859
7625,Denmark,2011,male,25-34 years,35,326633
7626,Denmark,2011,female,75+ years,22,237867
7627,Denmark,2011,female,55-74 years,57,643276
7628,Denmark,2011,male,15-24 years,26,356319
7629,Denmark,2011,female,35-54 years,50,778373
7630,Denmark,2011,female,25-34 years,12,323639
7631,Denmark,2011,female,15-24 years,11,340056
7632,Denmark,2011,female,5-14 years,0,326359
7633,Denmark,2011,male,5-14 years,0,341776
7634,Denmark,2012,male,75+ years,67,161259
